timestamp,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2025-07-20 04:00:00,0.327,0.329,0.326,0.328,239954.83,1752987599999,78539.70668,17,189878.85000000,62145.01366000,0
2025-07-20 05:00:00,0.328,0.328,0.325,0.328,307237.8,1752991199999,100425.0239,17,206278.52000000,67480.02259000,0
2025-07-20 06:00:00,0.328,0.332,0.328,0.329,311317.74,1752994799999,102750.26497,17,242353.19000000,80035.07880000,0
2025-07-20 07:00:00,0.329,0.337,0.329,0.337,318275.75,1752998399999,105995.84363,26,255819.71000000,85200.53543000,0
2025-07-20 08:00:00,0.336,0.341,0.336,0.34,308332.53,1753001999999,104605.49332,27,248880.86000000,84437.52983000,0
2025-07-20 09:00:00,0.34,0.341,0.338,0.34,338225.44,1753005599999,114729.71338,26,184305.13000000,62519.70995000,0
2025-07-20 10:00:00,0.34,0.34,0.336,0.337,172384.38,1753009199999,58230.90891,10,98293.46000000,33160.00615000,0
2025-07-20 11:00:00,0.336,0.338,0.335,0.338,269001.98,1753012799999,90729.6309,17,217315.59000000,73260.01570000,0
2025-07-20 12:00:00,0.337,0.358,0.336,0.347,1270344.21,1753016399999,442854.22759,98,957110.41000000,333354.06704000,0
2025-07-20 13:00:00,0.346,0.353,0.345,0.347,561914.39,1753019999999,196085.81647,41,398845.45000000,139225.79231000,0
2025-07-20 14:00:00,0.346,0.346,0.342,0.344,384911.21,1753023599999,132428.60461,24,214959.31000000,73995.01444000,0
2025-07-20 15:00:00,0.344,0.354,0.344,0.348,646740.96,1753027199999,225776.25163,53,449666.35000000,156845.87071000,0
2025-07-20 16:00:00,0.349,0.352,0.348,0.35,401628.22,1753030799999,140547.67596,36,269867.62000000,94455.30359000,0
2025-07-20 17:00:00,0.351,0.357,0.347,0.353,589083.88,1753034399999,207538.09755,52,427481.69000000,150864.70092000,0
2025-07-20 18:00:00,0.353,0.364,0.353,0.358,517736.75,1753037999999,184884.17161,43,344949.29000000,123111.69384000,0
2025-07-20 19:00:00,0.357,0.359,0.354,0.354,260528.26,1753041599999,93043.05507,20,120156.59000000,42959.72648000,0
2025-07-20 20:00:00,0.353,0.353,0.35,0.352,276177.15,1753045199999,97055.02625,19,150597.01000000,52900.02081000,0
2025-07-20 21:00:00,0.349,0.35,0.345,0.35,332974.89,1753048799999,115840.31179,20,236697.08000000,82305.01733000,0
2025-07-20 22:00:00,0.35,0.35,0.341,0.347,543766.77,1753052399999,187878.09604,37,295321.13000000,101952.08347000,0
2025-07-20 23:00:00,0.344,0.347,0.343,0.347,357236.88,1753055999999,123237.17817,24,226497.94000000,78187.56003000,0
2025-07-21 00:00:00,0.346,0.346,0.338,0.341,468442.13,1753059599999,159660.03241,30,247999.50000000,84356.90801000,0
2025-07-21 01:00:00,0.341,0.344,0.338,0.344,599088.6,1753063199999,204598.55936,38,385630.03000000,131863.54015000,0
2025-07-21 02:00:00,0.344,0.353,0.344,0.352,441284.25,1753066799999,153961.27817,35,324041.47000000,112935.76987000,0
2025-07-21 03:00:00,0.353,0.356,0.353,0.355,265343.12,1753070399999,94077.97074,18,196187.39000000,69527.97921000,0
2025-07-21 04:00:00,0.354,0.354,0.351,0.353,170617.48,1753073999999,60160.29455,11,46631.28000000,16415.28797000,0
2025-07-21 05:00:00,0.352,0.353,0.351,0.351,187124.6,1753077599999,65790.01415,11,116385.02000000,40915.00963000,0
2025-07-21 06:00:00,0.351,0.363,0.351,0.362,517220.27,1753081199999,184502.1953,43,448331.66000000,160006.16784000,0
2025-07-21 07:00:00,0.362,0.365,0.362,0.364,255896.79,1753084799999,92952.31258,22,119174.01000000,43325.28813000,0
2025-07-21 08:00:00,0.364,0.376,0.364,0.376,864086.8,1753088399999,319794.53195,62,619002.32000000,228873.52280000,0
2025-07-21 09:00:00,0.376,0.383,0.367,0.367,922055.3,1753091999999,347862.5941,74,552222.58000000,208909.52595000,0
2025-07-21 10:00:00,0.365,0.365,0.355,0.364,695714.14,1753095599999,250061.01075,51,418764.97000000,150499.41855000,0
2025-07-21 11:00:00,0.364,0.365,0.359,0.359,407314.42,1753099199999,147086.42883,29,283157.02000000,102240.29735000,0
2025-07-21 12:00:00,0.358,0.359,0.354,0.354,392151.66,1753102799999,139518.26603,30,225353.71000000,80108.09112000,0
2025-07-21 13:00:00,0.355,0.364,0.355,0.364,485454.14,1753106399999,174055.17262,38,377123.94000000,135365.03450000,0
2025-07-21 14:00:00,0.364,0.367,0.36,0.361,652060.93,1753109999999,237163.12886,48,350751.05000000,127671.71494000,0
2025-07-21 15:00:00,0.361,0.363,0.358,0.358,419271.88,1753113599999,151309.9932,32,251277.67000000,90733.83783000,0
2025-07-21 16:00:00,0.359,0.359,0.346,0.349,510175.68,1753117199999,178094.46721,50,284174.51000000,98831.87465000,0
2025-07-21 17:00:00,0.349,0.351,0.348,0.35,299099.14,1753120799999,104610.31777,21,170411.25000000,59610.25299000,0
2025-07-21 18:00:00,0.35,0.364,0.35,0.359,672823.04,1753124399999,241366.82501,51,494574.14000000,177223.38036000,0
2025-07-21 19:00:00,0.358,0.363,0.358,0.363,446425.84,1753127999999,161210.02758,25,401626.89000000,145065.02330000,0
