timestamp,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2025-07-20 07:00:00,0.04819,0.04861,0.04819,0.04831,8952273.0,1752998399999,433283.29179,87,6805179.00000000,329261.80570000,0
2025-07-20 08:00:00,0.04831,0.04856,0.04831,0.0484,4131977.0,1753001999999,200057.09662,39,3083926.00000000,149282.00197000,0
2025-07-20 09:00:00,0.04841,0.0488,0.04809,0.04859,9519025.0,1753005599999,460358.76037,103,5427384.00000000,262322.54451000,0
2025-07-20 10:00:00,0.0485,0.04858,0.04832,0.04832,4518142.0,1753009199999,219054.12103,47,2478176.00000000,120205.31079000,0
2025-07-20 11:00:00,0.04831,0.04888,0.04831,0.04874,4784824.0,1753012799999,232712.89905,43,4088242.00000000,198717.40564000,0
2025-07-20 12:00:00,0.04881,0.04927,0.04881,0.04927,7523482.0,1753016399999,368616.84258,76,5628393.00000000,275705.14706000,0
2025-07-20 13:00:00,0.04936,0.04977,0.04911,0.04977,6721045.0,1753019999999,332055.84506,66,4671960.00000000,231051.66195000,0
2025-07-20 14:00:00,0.04989,0.05002,0.04951,0.04997,10946289.0,1753023599999,545203.67899,124,7242620.00000000,360903.93281000,0
2025-07-20 15:00:00,0.05001,0.05075,0.04982,0.05062,8256450.0,1753027199999,415298.05299,85,5015910.00000000,251956.49258000,0
2025-07-20 16:00:00,0.05062,0.05495,0.05062,0.05445,28176401.0,1753030799999,1455672.64432,329,19894666.00000000,1028215.00248000,0
2025-07-20 17:00:00,0.05427,0.05764,0.05287,0.05486,39057403.0,1753034399999,2144253.31593,498,21404818.00000000,1174208.69535000,0
2025-07-20 18:00:00,0.05453,0.05583,0.05448,0.05552,19838559.0,1753037999999,1093631.61893,257,11182959.00000000,616113.39233000,0
2025-07-20 19:00:00,0.05554,0.05736,0.05465,0.0547,21706908.0,1753041599999,1223482.28578,284,12195026.00000000,685786.65530000,0
2025-07-20 20:00:00,0.05501,0.05501,0.05437,0.05455,14218000.0,1753045199999,777605.92913,164,5673909.00000000,310289.51575000,0
2025-07-20 21:00:00,0.0545,0.05608,0.05424,0.05592,9967262.0,1753048799999,550333.37355,119,7248538.00000000,400178.57332000,0
2025-07-20 22:00:00,0.05569,0.05574,0.05434,0.05556,19983140.0,1753052399999,1096487.61182,252,10382375.00000000,569131.19543000,0
2025-07-20 23:00:00,0.05553,0.05598,0.05494,0.05566,16275372.0,1753055999999,901142.99345,203,7300907.00000000,403841.56373000,0
2025-07-21 00:00:00,0.05544,0.0575,0.05456,0.05652,42291773.0,1753059599999,2374109.84005,554,26180061.00000000,1468555.32928000,0
2025-07-21 01:00:00,0.05645,0.05892,0.05582,0.05692,26244440.0,1753063199999,1499285.02171,348,19371695.00000000,1107016.08884000,0
2025-07-21 02:00:00,0.057,0.0595,0.05674,0.05861,26797112.0,1753066799999,1554766.20342,354,20021763.00000000,1160203.42915000,0
2025-07-21 03:00:00,0.05878,0.05965,0.05803,0.05845,17349721.0,1753070399999,1019093.92172,228,10594709.00000000,621970.34458000,0
2025-07-21 04:00:00,0.05845,0.05859,0.0577,0.0577,12781954.0,1753073999999,743008.45983,161,7153058.00000000,415804.86460000,0
2025-07-21 05:00:00,0.05769,0.06037,0.05742,0.05808,19862952.0,1753077599999,1160301.68801,255,13181443.00000000,767634.08956000,0
2025-07-21 06:00:00,0.05808,0.06269,0.05808,0.0626,23417495.0,1753081199999,1402421.57816,318,19207637.00000000,1153575.60794000,0
2025-07-21 07:00:00,0.06174,0.06233,0.06013,0.06043,21726486.0,1753084799999,1328168.48015,302,10752217.00000000,657088.75356000,0
2025-07-21 08:00:00,0.06051,0.06134,0.05952,0.06037,14591625.0,1753088399999,882553.19997,199,7198845.00000000,435207.56827000,0
2025-07-21 09:00:00,0.06044,0.06044,0.05945,0.05992,15023649.0,1753091999999,898557.36513,198,8532678.00000000,509905.86863000,0
2025-07-21 10:00:00,0.05986,0.05986,0.05636,0.05756,15845487.0,1753095599999,908282.38971,221,8543404.00000000,485998.32138000,0
2025-07-21 11:00:00,0.0576,0.0576,0.05638,0.05665,7943459.0,1753099199999,452575.80145,100,2893527.00000000,164585.72294000,0
2025-07-21 12:00:00,0.05665,0.05705,0.05639,0.0568,10490434.0,1753102799999,594535.66456,128,6747255.00000000,382336.79304000,0
2025-07-21 13:00:00,0.05673,0.0575,0.05621,0.05748,16443676.0,1753106399999,934660.91332,213,12220392.00000000,695399.51582000,0
2025-07-21 14:00:00,0.05748,0.05844,0.057,0.05724,17458958.0,1753109999999,1007325.03232,218,11661323.00000000,672773.56737000,0
2025-07-21 15:00:00,0.05717,0.05805,0.05679,0.05708,20258998.0,1753113599999,1164196.16832,252,12402052.00000000,712409.87313000,0
2025-07-21 16:00:00,0.05712,0.05723,0.05486,0.05523,22330455.0,1753117199999,1244146.12504,288,10176367.00000000,565442.30083000,0
2025-07-21 17:00:00,0.05496,0.0557,0.0546,0.05564,14541270.0,1753120799999,801499.60845,179,9166729.00000000,505562.19765000,0
2025-07-21 18:00:00,0.0556,0.05628,0.05515,0.05515,12210074.0,1753124399999,679797.16407,150,5883538.00000000,328031.35314000,0
2025-07-21 19:00:00,0.05516,0.05567,0.05489,0.05502,14374943.0,1753127999999,794055.44044,165,7248809.00000000,400284.44515000,0
2025-07-21 20:00:00,0.05507,0.05585,0.05507,0.05545,14543421.0,1753131599999,805966.14485,167,9867320.00000000,546557.98164000,0
2025-07-21 21:00:00,0.05536,0.05586,0.05536,0.0556,8290646.0,1753135199999,461112.89497,99,6669803.00000000,370854.63245000,0
2025-07-21 22:00:00,0.05566,0.05631,0.05564,0.05601,7151635.0,1753138799999,400128.97087,84,5945132.00000000,332570.06182000,0
2025-07-21 23:00:00,0.05601,0.05608,0.05529,0.05532,14780730.0,1753142399999,822643.39516,181,7527851.00000000,418583.63730000,0
2025-07-22 00:00:00,0.05522,0.05542,0.05427,0.05427,26128359.0,1753145999999,1432510.25837,321,12904645.00000000,707282.99494000,0
2025-07-22 01:00:00,0.05425,0.05521,0.05389,0.05521,22104237.0,1753149599999,1204599.28468,259,16133514.00000000,879752.90656000,0
2025-07-22 02:00:00,0.05521,0.05544,0.05441,0.05446,25564881.0,1753153199999,1407442.96502,307,13591959.00000000,748701.77264000,0
2025-07-22 03:00:00,0.05455,0.05488,0.05406,0.0544,22214918.0,1753156799999,1211007.80258,263,13941454.00000000,760215.50743000,0
2025-07-22 04:00:00,0.05443,0.05445,0.05374,0.05379,18687050.0,1753160399999,1009971.53808,214,9681307.00000000,523190.45370000,0
2025-07-22 05:00:00,0.05377,0.05443,0.05377,0.05416,18583955.0,1753163999999,1004906.71706,220,14329658.00000000,774333.97315000,0
2025-07-22 06:00:00,0.05423,0.05496,0.05419,0.0546,7219697.0,1753167599999,394461.52977,81,4641601.00000000,253259.07879000,0
2025-07-22 07:00:00,0.05463,0.05533,0.05457,0.05478,13975101.0,1753171199999,768281.97954,168,9116115.00000000,501174.55017000,0
2025-07-22 08:00:00,0.05483,0.05483,0.05368,0.0541,15310692.0,1753174799999,828599.82495,176,6928808.00000000,374158.55667000,0
2025-07-22 09:00:00,0.0541,0.0545,0.05367,0.05446,12654931.0,1753178399999,684189.26417,147,7651979.00000000,413920.34605000,0
2025-07-22 10:00:00,0.05439,0.05452,0.05433,0.05452,8686775.0,1753181999999,472860.54384,93,5732516.00000000,312088.27953000,0
2025-07-22 11:00:00,0.05453,0.05491,0.05436,0.05479,15166638.0,1753185599999,828164.56745,180,10007118.00000000,546296.68851000,0
2025-07-22 12:00:00,0.0548,0.05504,0.05423,0.05456,20645926.0,1753189199999,1127838.09002,241,12238300.00000000,668100.58262000,0
2025-07-22 13:00:00,0.05453,0.05459,0.05406,0.05417,15600656.0,1753192799999,847406.92205,185,7687938.00000000,417443.90890000,0
2025-07-22 14:00:00,0.05417,0.05496,0.05407,0.05496,21992406.0,1753196399999,1199401.68424,259,17840319.00000000,972846.91446000,0
2025-07-22 15:00:00,0.05496,0.05529,0.05468,0.0549,20925577.0,1753199999999,1151689.21255,250,14346178.00000000,789454.25122000,0
2025-07-22 16:00:00,0.055,0.05559,0.05447,0.05454,15752827.0,1753203599999,866262.92626,185,9146029.00000000,502998.17931000,0
2025-07-22 17:00:00,0.05454,0.05483,0.05426,0.05453,17475598.0,1753207199999,952236.02812,196,8562553.00000000,466481.82863000,0
2025-07-22 18:00:00,0.05453,0.05545,0.05431,0.05541,20074057.0,1753210799999,1099776.53608,242,15125827.00000000,828921.17713000,0
2025-07-22 19:00:00,0.05522,0.05538,0.05473,0.05483,11612757.0,1753214399999,639858.46433,135,5567792.00000000,306971.97358000,0
2025-07-22 20:00:00,0.05483,0.05569,0.05483,0.05564,12376476.0,1753217999999,684990.75177,147,8585099.00000000,474913.38810000,0
2025-07-22 21:00:00,0.05564,0.05783,0.05564,0.05701,13205491.0,1753221599999,749850.43472,165,11555193.00000000,655459.09001000,0
2025-07-22 22:00:00,0.0569,0.05724,0.05665,0.05719,8201927.0,1753225199999,466691.24268,98,5231525.00000000,297689.62162000,0
2025-07-22 23:00:00,0.05714,0.05749,0.05707,0.05714,5294495.0,1753228799999,303528.94023,68,4589396.00000000,263155.94232000,0
2025-07-23 00:00:00,0.05714,0.05714,0.0565,0.0565,9464951.0,1753232399999,537744.23423,118,2815104.00000000,159646.75664000,0
2025-07-23 01:00:00,0.0564,0.05672,0.05624,0.05655,6613198.0,1753235999999,373366.5018,77,3870617.00000000,218633.41713000,0
2025-07-23 02:00:00,0.05661,0.05687,0.05645,0.0567,6879276.0,1753239599999,389845.58091,76,4394936.00000000,249056.80464000,0
2025-07-23 03:00:00,0.05644,0.05717,0.05639,0.05651,12346210.0,1753243199999,700358.0225,150,6118320.00000000,346860.44364000,0
2025-07-23 04:00:00,0.05651,0.05686,0.05642,0.05672,11772127.0,1753246799999,666801.23939,142,7180324.00000000,406762.19306000,0
2025-07-23 05:00:00,0.05672,0.05687,0.05657,0.05686,9916609.0,1753250399999,562663.74497,120,7001144.00000000,397193.76083000,0
2025-07-23 06:00:00,0.05691,0.05768,0.05662,0.05751,19842768.0,1753253999999,1134891.97102,252,12938522.00000000,739852.26133000,0
2025-07-23 07:00:00,0.0575,0.05766,0.05676,0.05688,17034474.0,1753257599999,974513.61768,221,7480138.00000000,428119.77887000,0
2025-07-23 08:00:00,0.05696,0.0579,0.05673,0.0579,17582039.0,1753261199999,1005839.18489,217,13863539.00000000,793479.09289000,0
2025-07-23 09:00:00,0.058,0.05911,0.05711,0.05718,26532344.0,1753264799999,1539100.03359,348,15356346.00000000,891321.76753000,0
2025-07-23 10:00:00,0.05717,0.05717,0.05517,0.05648,23490709.0,1753268399999,1320843.91137,289,13298110.00000000,745317.77671000,0
2025-07-23 11:00:00,0.05661,0.05776,0.05658,0.05689,24962154.0,1753271999999,1425946.01656,313,18947814.00000000,1081818.51181000,0
2025-07-23 12:00:00,0.05665,0.05726,0.05588,0.05588,25860407.0,1753275599999,1465793.88976,320,13743526.00000000,780217.25404000,0
2025-07-23 13:00:00,0.05583,0.0561,0.05426,0.05446,25627456.0,1753279199999,1424390.73023,319,11992256.00000000,667367.68975000,0
2025-07-23 14:00:00,0.05445,0.05544,0.05423,0.05522,24438311.0,1753282799999,1340105.32942,285,18270973.00000000,1001647.05855000,0
2025-07-23 15:00:00,0.05534,0.05543,0.05488,0.05538,23264892.0,1753286399999,1283233.50734,280,15895587.00000000,876805.96730000,0
2025-07-23 16:00:00,0.05541,0.05542,0.05408,0.05408,24751522.0,1753289999999,1353993.61277,299,9252970.00000000,506712.55187000,0
2025-07-23 17:00:00,0.05389,0.05417,0.05244,0.05263,31000545.0,1753293599999,1642096.30424,367,15741614.00000000,833155.89030000,0
2025-07-23 18:00:00,0.05278,0.05328,0.05268,0.05326,19814400.0,1753297199999,1049884.14349,233,12615792.00000000,668500.80273000,0
2025-07-23 19:00:00,0.05333,0.05337,0.05283,0.05299,14915849.0,1753300799999,792154.43409,171,7619729.00000000,404673.84598000,0
2025-07-23 20:00:00,0.05283,0.05299,0.05146,0.05211,28032441.0,1753304399999,1460652.15509,318,13101691.00000000,681179.46177000,0
2025-07-23 21:00:00,0.05215,0.05271,0.05041,0.05263,30017971.0,1753307999999,1549711.46552,339,18316908.00000000,945614.07934000,0
2025-07-23 22:00:00,0.05258,0.0528,0.05228,0.05251,13545999.0,1753311599999,711991.91131,148,7992985.00000000,420164.84948000,0
2025-07-23 23:00:00,0.05254,0.05287,0.05248,0.05255,8982870.0,1753315199999,473419.79901,93,6195907.00000000,326523.18551000,0
2025-07-24 00:00:00,0.05246,0.05308,0.05232,0.05303,18330578.0,1753318799999,968042.69501,209,12104640.00000000,639031.58573000,0
2025-07-24 01:00:00,0.05298,0.05301,0.0524,0.0527,16715087.0,1753322399999,881420.9751,185,9493003.00000000,500492.75462000,0
2025-07-24 02:00:00,0.05268,0.05303,0.05244,0.05269,12611067.0,1753325999999,664883.93161,140,8457988.00000000,446074.39341000,0
2025-07-24 03:00:00,0.05268,0.05289,0.05223,0.05223,13982102.0,1753329599999,735518.79899,160,5920503.00000000,311685.59017000,0
2025-07-24 04:00:00,0.05218,0.05228,0.05128,0.05128,17320596.0,1753333199999,896761.42974,196,8065364.00000000,418554.15260000,0
2025-07-24 05:00:00,0.0512,0.05122,0.04925,0.04925,21414305.0,1753336799999,1081910.63861,238,7178000.00000000,363312.64463000,0
2025-07-24 06:00:00,0.0492,0.05016,0.04854,0.04882,30287867.0,1753340399999,1499002.06394,333,17238154.00000000,852674.34064000,0
2025-07-24 07:00:00,0.04882,0.04978,0.04836,0.04973,29111129.0,1753343999999,1433078.76293,313,20622026.00000000,1015308.47937000,0
2025-07-24 08:00:00,0.04972,0.05094,0.04963,0.05079,19750909.0,1753347599999,996183.94193,215,17071821.00000000,860848.17528000,0
2025-07-24 09:00:00,0.0508,0.05102,0.04981,0.04986,20684488.0,1753351199999,1047004.9318,226,8095851.00000000,410401.27924000,0
2025-07-24 10:00:00,0.04955,0.05069,0.04955,0.05002,17335612.0,1753354799999,865430.90454,183,10260113.00000000,511835.10076000,0
2025-07-24 11:00:00,0.0501,0.05077,0.05002,0.05065,18085351.0,1753358399999,910917.28948,191,12789157.00000000,644229.50144000,0
2025-07-24 12:00:00,0.05065,0.05067,0.04996,0.05013,19787831.0,1753361999999,994640.1153,210,11344390.00000000,570236.11570000,0
2025-07-24 13:00:00,0.05003,0.05025,0.04918,0.04922,26853713.0,1753365599999,1341139.58084,296,13694826.00000000,684014.92929000,0
2025-07-24 14:00:00,0.04914,0.04962,0.04793,0.04962,29924479.0,1753369199999,1455889.43715,321,23813467.00000000,1159671.02845000,0
2025-07-24 15:00:00,0.04962,0.05004,0.04888,0.0489,17947841.0,1753372799999,889392.76978,194,10880081.00000000,539385.16723000,0
2025-07-24 16:00:00,0.04897,0.04913,0.04769,0.0478,28208127.0,1753376399999,1364645.94542,301,14474001.00000000,700126.37410000,0
2025-07-24 17:00:00,0.04775,0.04925,0.04773,0.04925,25442309.0,1753379999999,1234590.85303,269,18672354.00000000,905132.26708000,0
2025-07-24 18:00:00,0.04907,0.0492,0.04863,0.04911,22841698.0,1753383599999,1117852.2971,245,13981731.00000000,684381.56326000,0
2025-07-24 19:00:00,0.04906,0.04928,0.0487,0.0487,9984146.0,1753387199999,488805.03247,99,5341411.00000000,261626.25903000,0
2025-07-24 20:00:00,0.04859,0.0491,0.04859,0.0491,15898764.0,1753390799999,776448.31849,162,11390087.00000000,556186.34763000,0
2025-07-24 21:00:00,0.04903,0.04907,0.04838,0.04865,11877826.0,1753394399999,578227.29386,116,6618458.00000000,321850.43581000,0
2025-07-24 22:00:00,0.04859,0.04887,0.04814,0.04887,12410633.0,1753397999999,602128.33573,128,6923980.00000000,335884.61093000,0
2025-07-24 23:00:00,0.04882,0.04882,0.04768,0.04777,16958203.0,1753401599999,816742.91051,172,6731785.00000000,323508.99620000,0
2025-07-25 00:00:00,0.04777,0.04788,0.04698,0.04731,28196114.0,1753405199999,1336531.85019,295,14352712.00000000,679871.41614000,0
2025-07-25 01:00:00,0.04731,0.04812,0.04701,0.04812,32689460.0,1753408799999,1552745.15729,344,24754950.00000000,1176451.14853000,0
2025-07-25 02:00:00,0.04812,0.04812,0.04693,0.04715,20679467.0,1753412399999,982149.9962,214,12018406.00000000,570274.41900000,0
2025-07-25 03:00:00,0.04714,0.04749,0.04631,0.04684,29227134.0,1753415999999,1374055.27979,306,16663777.00000000,783160.83172000,0
2025-07-25 04:00:00,0.04687,0.04777,0.0466,0.04777,28257474.0,1753419599999,1329434.03943,288,21511425.00000000,1012612.42598000,0
2025-07-25 05:00:00,0.04767,0.04767,0.04657,0.04657,11040434.0,1753423199999,522748.11389,109,4988198.00000000,236630.52660000,0
2025-07-25 06:00:00,0.04651,0.04739,0.04651,0.04727,20574825.0,1753426799999,963332.23706,202,15260089.00000000,714442.77708000,0
2025-07-25 07:00:00,0.04722,0.04774,0.04671,0.04706,19207402.0,1753430399999,908040.1714,193,13230738.00000000,625164.24170000,0
2025-07-25 08:00:00,0.04711,0.04809,0.04711,0.04742,23914941.0,1753433999999,1138194.49379,249,16631926.00000000,791904.02138000,0
2025-07-25 09:00:00,0.04748,0.04835,0.04737,0.04835,22358675.0,1753437599999,1070169.68885,226,17106751.00000000,819095.50754000,0
2025-07-25 10:00:00,0.04836,0.04852,0.04815,0.04849,7077131.0,1753441199999,342214.02292,68,5012773.00000000,242349.64400000,0
2025-07-25 11:00:00,0.04848,0.04881,0.04848,0.0487,8704142.0,1753444799999,423530.59594,88,7840273.00000000,381444.67408000,0
2025-07-25 12:00:00,0.04871,0.04934,0.04871,0.0488,27860590.0,1753448399999,1366735.17015,302,17599295.00000000,863417.59272000,0
2025-07-25 13:00:00,0.0488,0.04904,0.0484,0.04873,17414543.0,1753451999999,848619.98811,183,10088027.00000000,491523.00385000,0
2025-07-25 14:00:00,0.04872,0.04878,0.04738,0.04738,24825948.0,1753455599999,1190155.75152,261,10612991.00000000,509030.87557000,0
2025-07-25 15:00:00,0.04731,0.0478,0.04693,0.04754,18901532.0,1753459199999,895323.70923,194,13941040.00000000,660608.09425000,0
2025-07-25 16:00:00,0.04754,0.04835,0.04737,0.04833,33291529.0,1753462799999,1592009.2204,352,24425924.00000000,1168650.51687000,0
2025-07-25 17:00:00,0.04833,0.04841,0.04796,0.04819,14494181.0,1753466399999,698346.14014,148,8116791.00000000,391141.40406000,0
2025-07-25 18:00:00,0.04813,0.04835,0.04808,0.04825,10895023.0,1753469999999,525174.39129,107,6452335.00000000,311009.03024000,0
2025-07-25 19:00:00,0.04823,0.04855,0.04809,0.04829,14193385.0,1753473599999,685213.40708,144,9128448.00000000,440653.25055000,0
2025-07-25 20:00:00,0.0483,0.0493,0.04825,0.04926,15360060.0,1753477199999,748906.55619,156,12135406.00000000,591247.80120000,0
2025-07-25 21:00:00,0.04929,0.04957,0.04929,0.04947,9711410.0,1753480799999,479942.50268,97,6317854.00000000,312240.70325000,0
2025-07-25 22:00:00,0.04948,0.04957,0.04926,0.04947,7396883.0,1753484399999,365351.8722,75,4147575.00000000,204858.08504000,0
2025-07-25 23:00:00,0.04941,0.04958,0.04928,0.0494,4258769.0,1753487999999,210536.19619,37,3355752.00000000,165916.04623000,0
2025-07-26 00:00:00,0.04943,0.04963,0.04915,0.04954,8203277.0,1753491599999,404735.56923,86,5463696.00000000,269592.11074000,0
