timestamp,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2025-07-20 04:00:00,0.9976,0.9979,0.9974,0.9976,523708.0,1752987599999,522482.78,576,319635.00000000,318908.50290000,0
2025-07-20 05:00:00,0.9977,0.9979,0.9974,0.9977,387629.0,1752991199999,386727.6222,368,259067.00000000,258476.16970000,0
2025-07-20 06:00:00,0.9976,0.9979,0.9975,0.9976,292888.0,1752994799999,292208.063,246,203945.00000000,203480.05090000,0
2025-07-20 07:00:00,0.9976,0.9978,0.9974,0.9977,415290.0,1752998399999,414313.8643,355,201139.00000000,200680.18870000,0
2025-07-20 08:00:00,0.9977,0.9979,0.9972,0.9977,500993.0,1753001999999,499819.4252,444,274364.00000000,273745.43430000,0
2025-07-20 09:00:00,0.9977,0.9979,0.9974,0.9975,607234.0,1753005599999,605782.6597,488,343179.00000000,342385.02220000,0
2025-07-20 10:00:00,0.9975,0.9978,0.9971,0.9976,610880.0,1753009199999,609382.3289,503,352042.00000000,351204.30570000,0
2025-07-20 11:00:00,0.9976,0.9978,0.9963,0.9977,601101.0,1753012799999,599553.3868,473,310777.00000000,310037.63530000,0
2025-07-20 12:00:00,0.9976,0.9978,0.9973,0.9977,601181.0,1753016399999,599747.647,560,332608.00000000,331841.52410000,0
2025-07-20 13:00:00,0.9977,0.999,0.9972,0.9975,863783.0,1753019999999,861861.5403,576,556491.00000000,555341.41330000,0
2025-07-20 14:00:00,0.9977,0.9982,0.9967,0.9978,727091.0,1753023599999,725411.2415,558,442839.00000000,441870.28100000,0
2025-07-20 15:00:00,0.9978,0.998,0.9975,0.9979,528440.0,1753027199999,527271.5016,453,337468.00000000,336738.84050000,0
2025-07-20 16:00:00,0.9979,0.998,0.9975,0.9978,565583.0,1753030799999,564329.5315,438,367188.00000000,366395.51310000,0
2025-07-20 17:00:00,0.9977,0.9979,0.9958,0.9978,832726.0,1753034399999,830603.6816,474,321960.00000000,321246.37850000,0
2025-07-20 18:00:00,0.9978,0.9986,0.9975,0.9977,641684.0,1753037999999,640313.816,456,532787.00000000,531669.16800000,0
2025-07-20 19:00:00,0.9977,0.998,0.9976,0.9978,281841.0,1753041599999,281219.0486,234,194779.00000000,194358.39850000,0
2025-07-20 20:00:00,0.9978,0.999,0.997,0.9976,936517.0,1753045199999,934471.1816,550,732904.00000000,731374.13720000,0
2025-07-20 21:00:00,0.9978,0.9981,0.9971,0.9978,654678.0,1753048799999,653181.0075,460,359887.00000000,359097.18990000,0
2025-07-20 22:00:00,0.9978,0.9984,0.9953,0.9978,1030196.0,1753052399999,1027634.7011,592,499834.00000000,498741.33820000,0
2025-07-20 23:00:00,0.9978,0.998,0.996,0.9977,861870.0,1753055999999,859580.1198,605,244089.00000000,243537.33460000,0
2025-07-21 00:00:00,0.9977,0.9986,0.9973,0.9976,785341.0,1753059599999,783511.386,558,434417.00000000,433444.61730000,0
2025-07-21 01:00:00,0.9975,0.9987,0.9967,0.9977,863702.0,1753063199999,861577.7829,635,497122.00000000,495983.43520000,0
2025-07-21 02:00:00,0.9976,1.0087,0.9971,0.9977,887560.0,1753066799999,885886.9311,471,700843.00000000,699633.58880000,0
2025-07-21 03:00:00,0.9978,0.998,0.9975,0.9978,517311.0,1753070399999,516140.2868,445,348314.00000000,347541.00820000,0
2025-07-21 04:00:00,0.9978,0.9979,0.9976,0.9977,435886.0,1753073999999,434910.2956,462,235360.00000000,234845.24070000,0
2025-07-21 05:00:00,0.998,0.998,0.9975,0.9978,467776.0,1753077599999,466724.2069,389,255430.00000000,254870.51630000,0
2025-07-21 06:00:00,0.9979,0.998,0.9975,0.9978,645629.0,1753081199999,644231.2969,550,437433.00000000,436505.03240000,0
2025-07-21 07:00:00,0.9979,0.9982,0.9976,0.9979,458909.0,1753084799999,457918.8652,413,270711.00000000,270139.91880000,0
2025-07-21 08:00:00,0.9979,0.998,0.9975,0.9978,436684.0,1753088399999,435749.5839,403,281898.00000000,281309.47350000,0
2025-07-21 09:00:00,0.9978,0.9981,0.9972,0.9977,498493.0,1753091999999,497409.033,431,333520.00000000,332821.02360000,0
2025-07-21 10:00:00,0.9977,0.9981,0.9974,0.9977,512080.0,1753095599999,510933.142,507,304152.00000000,303491.99780000,0
2025-07-21 11:00:00,0.9978,0.9988,0.9974,0.9978,827770.0,1753099199999,825986.1199,586,534286.00000000,533180.02780000,0
2025-07-21 12:00:00,0.9977,0.9979,0.9976,0.9977,482802.0,1753102799999,481715.2539,406,225353.00000000,224860.85940000,0
2025-07-21 13:00:00,0.9977,0.9981,0.9975,0.9977,531588.0,1753106399999,530395.4843,518,265537.00000000,264958.04010000,0
2025-07-21 14:00:00,0.9977,1.0002,0.9975,0.9978,857012.0,1753109999999,855253.1301,554,666009.00000000,664690.03710000,0
2025-07-21 15:00:00,0.9978,0.998,0.9976,0.9979,607098.0,1753113599999,605750.9857,560,355833.00000000,355062.04650000,0
2025-07-21 16:00:00,0.9978,0.9979,0.9972,0.9975,746511.0,1753117199999,744701.6931,676,407045.00000000,406085.46820000,0
2025-07-21 17:00:00,0.9975,0.9978,0.9966,0.9976,599729.0,1753120799999,598222.1411,487,285376.00000000,284700.74460000,0
2025-07-21 18:00:00,0.9976,0.9978,0.9972,0.9975,549643.0,1753124399999,548296.7239,530,321424.00000000,320649.90880000,0
2025-07-21 19:00:00,0.9975,1.0003,0.9973,0.9978,724427.0,1753127999999,722918.8019,465,425109.00000000,424310.86440000,0
2025-07-21 20:00:00,0.9977,0.9982,0.997,0.9978,656779.0,1753131599999,655258.3824,480,308727.00000000,308052.68470000,0
2025-07-21 21:00:00,0.9977,0.9979,0.997,0.9977,572364.0,1753135199999,570993.8745,394,247306.00000000,246741.59420000,0
2025-07-21 22:00:00,0.9976,0.9978,0.9974,0.9978,409889.0,1753138799999,408926.9284,453,180838.00000000,180427.87580000,0
2025-07-21 23:00:00,0.9977,0.998,0.9972,0.9977,769018.0,1753142399999,767212.3674,567,475098.00000000,474012.59290000,0
2025-07-22 00:00:00,0.9977,0.9989,0.9974,0.9977,833102.0,1753145999999,831263.3744,605,624125.00000000,622794.52280000,0
2025-07-22 01:00:00,0.9977,0.998,0.9971,0.9978,800010.0,1753149599999,798134.7443,684,485366.00000000,484260.38250000,0
2025-07-22 02:00:00,0.9978,0.9979,0.9956,0.9976,875644.0,1753153199999,873301.6624,597,311321.00000000,310605.15620000,0
2025-07-22 03:00:00,0.9976,0.9978,0.9972,0.9976,576965.0,1753156799999,575547.7415,548,300285.00000000,299570.29590000,0
2025-07-22 04:00:00,0.9975,0.998,0.9964,0.9976,687899.0,1753160399999,686150.2769,479,316917.00000000,316166.12480000,0
2025-07-22 05:00:00,0.9975,0.9978,0.9973,0.9975,567025.0,1753163999999,565629.4242,527,341178.00000000,340355.19300000,0
2025-07-22 06:00:00,0.9975,0.9977,0.9972,0.9975,568050.0,1753167599999,566620.1025,501,324888.00000000,324092.55400000,0
2025-07-22 07:00:00,0.9976,0.998,0.9974,0.9975,561034.0,1753171199999,559704.3413,481,377162.00000000,376284.15140000,0
2025-07-22 08:00:00,0.9977,1.0006,0.9966,0.998,1048647.0,1753174799999,1046310.8706,627,547532.00000000,546459.28040000,0
2025-07-22 09:00:00,0.998,0.9997,0.9959,0.9981,927350.0,1753178399999,925510.0313,561,531707.00000000,530835.37530000,0
2025-07-22 10:00:00,0.9981,0.9984,0.9976,0.998,473224.0,1753181999999,472295.9015,448,242572.00000000,242115.06000000,0
2025-07-22 11:00:00,0.998,0.9983,0.9973,0.9979,566832.0,1753185599999,565662.3108,448,286069.00000000,285511.84150000,0
2025-07-22 12:00:00,0.998,0.9982,0.9975,0.9981,463414.0,1753189199999,462463.7719,338,204552.00000000,204154.30390000,0
2025-07-22 13:00:00,0.9981,0.9983,0.9975,0.9981,415282.0,1753192799999,414453.0852,338,235756.00000000,235306.24210000,0
2025-07-22 14:00:00,0.9981,1.0059,0.9977,0.9979,658628.0,1753196399999,657501.6091,584,384258.00000000,383686.59790000,0
2025-07-22 15:00:00,0.9979,0.9984,0.9943,0.9981,973967.0,1753199999999,971596.0441,537,354701.00000000,354037.53130000,0
2025-07-22 16:00:00,0.9982,0.9988,0.9978,0.9981,704275.0,1753203599999,702981.0997,509,392120.00000000,391443.11990000,0
2025-07-22 17:00:00,0.998,0.9982,0.9974,0.9981,580927.0,1753207199999,579776.6307,528,324581.00000000,323961.80070000,0
